ND_ID	Category_1	Category_2	Category_3	Product_Name	grams_Pro_per_100g	grams_Fat_per_100g	grams_Cho_per_100g	Serving_Size	Date_Obtained	Control_Number	Manufacturer	Store	Package_Amount	Package_unit	Price_per_Package	Price_Per_Unit
ND00904	Grains	Oats	Null	Quaker Instant Oatmeal - High Fiber Maple and Brown Sugar	8.89	4.44	75.56	1 packet	7/20/2014	3000026190	Quaker Oats Co.	PB	360	ml_or_g	3.79	0.0105
ND00901	Grains	Oats	Null	"Quaker Instant Oatmeal - Maple and Brown Sugar, Lower Sugar"	11.76	5.88	70.59	1 packet	7/20/2014	3000001499	Quaker Oats Co.	PB	328	ml_or_g	3.79	0.0116
ND00906	Grains	Oats	Null	Quaker Instant Oatmeal - Original	14.29	7.14	67.86	1 packet	7/20/2014	3000001210	Quaker Oats Co.	PB	336	ml_or_g	3.79	0.0113
ND00907	Grains	Oats	Null	Quaker Instant Oatmeal - Peaches and Cream	8.57	5.71	77.14	1 packet	7/20/2014	3000001800	Quaker Oats Co.	PB	350	ml_or_g	3.79	0.0108
ND00908	Grains	Oats	Null	Quaker Instant Oatmeal - Strawberries and Cream	8.57	5.71	77.14	1 packet	7/20/2014	3000001820	Quaker Oats Co.	PB	350	ml_or_g	3.79	0.0108
ND00905	Grains	Oats	Null	Quaker Instant Oatmeal - Weight Control Banana Bread	15.56	6.67	64.44	1 packet	7/20/2014	3000026905	Quaker Oats Co.	PB	360	ml_or_g	3.79	0.0105
ND00910	Grains	Oats	Null	"Quaker Instant Oatmeal- Raisin, Date, Walnut "	8.11	6.76	72.97	1 packet	7/20/2014	3000001240	Quaker Oats Co.	PB	370	ml_or_g	3.79	0.0102
ND00912	Grains	Pasta	Null	Great Value Elbows Enriched Macaroni Product	12.50	1.79	73.21	1/2 cup dry	10/23/2014	V1 06:52	Wal-Mart Stores Inc	SW	1360	ml_or_g	2.88	0.0021
ND00913	Grains	Pasta	Null	Mueller's Linguine Pasta	12.50	1.79	73.21	2 oz (1/8 pkg) dry	7/20/2014	29200220	"American Italian Pasta, Co."	PB	454	ml_or_g	1.59	0.0035
ND00914	Grains	Pasta	Null	Publix Elbow Macaroni	12.50	1.79	77.23	1/2 cup uncooked	7/20/2014	4141500423	Publix Super Markets Inc	PB	227	ml_or_g	0.79	0.0035
ND00916	Grains	Popcorn	Null	Orville Redenbacher's Gourmet Popping Corn - Classic Recipe	5.71	31.43	51.43	2 tbsp unpopped	7/20/2014	270049057	"ConAgra Foods, Inc."	PB	494	ml_or_g	4.99	0.0101
ND00915	Grains	Popcorn	Null	Orville Redenbacher's Gourmet Popping Corn - White Corn	5.88	29.41	50.00	2 tbsp unpopped	7/20/2014	2700048628	"ConAgra Foods, Inc."	PB	521	ml_or_g	4.99	0.0096
ND00917	Grains	Popcorn	Null	Smartfood Popcorn White Cheddar Cheese Flavored	10.71	35.71	51.79	1 oz (~ 1 3/4 cup)	7/20/2014	2840008359	"Smartfoods, Inc."	PB	255	ml_or_g	3.99	0.0156
ND00934	Grains	Snacks	Null	Cheetos Crunchy	7.14	35.71	46.43	1 oz (~ 21 pieces)	7/20/2014	28400 23987	"Frito-Lay, Inc."	PB	255	ml_or_g	3.49	0.0137
ND00935	Grains	Snacks	Null	Cheetos Puffs	7.14	35.71	46.43	1 oz (~ 13 pieces)	7/20/2014	28400 23987	"Frito-Lay, Inc."	PB	241	ml_or_g	3.49	0.0145
ND00931	Grains	Snacks	Null	Cheez-It - Baked Snack Crackers 	10.00	26.67	56.67	27 crackers	7/9/2014	FEB0315 PD7	"Sunshine Biscuits, LLC"	PB	388	ml_or_g	4.09	0.0105
ND00930	Grains	Snacks	Null	Doritos - Nacho Cheese Flavored Tortilla Chips	7.14	28.57	57.14	1 oz (~ 11 chips)	7/20/2014	2840015636	"Frito-Lay, Inc."	PB	312	ml_or_g	4.29	0.0138
ND00937	Grains	Snacks	Null	Fritos Corn Chips - Original	7.14	35.71	57.14	1 oz (about 32 chips)	7/20/2014	2840024053	"Frito-Lay, Inc."	PB	276	ml_or_g	3.49	0.0126
ND00925	Grains	Snacks	Null	Funyuns Onion Flavored Rings	7.14	21.43	60.71	about 13 pieces	7/20/2014	2840024018	"Frito-Lay, Inc."	PB	170	ml_or_g	3.49	0.0205
ND00920	Grains	Snacks	Null	Honey Maid Grahams - Cinnamon Naturally Flavored	6.45	11.29	77.42	8 crackers	7/9/2014	17MOV14AE1G1 1214	"Kraft Foods Group, Inc."	PB	408	ml_or_g	4.19	0.0103
ND00919	Grains	Snacks	Null	Nabisco Grahams - Original	6.45	11.29	77.42	8 crackers	7/9/2014	24SEP14MM20720:17B	"Kraft Foods Group, Inc."	PB	408	ml_or_g	4.19	0.0103
ND00922	Grains	Snacks	Null	Nabisco Honey Maid Grahams - Chocolate	6.67	13.33	73.33	30g (24 pieces)	10/23/2014	AG16 07:32	"Mondelez Global, LLC"	SW	283	ml_or_g	2.98	0.0105
ND00924	Grains	Snacks	Null	Nabisco Original Topped with Salt Premium Saltine Crackers	6.25	9.38	82.03	5 crackers	7/9/2014	12NOV14AX27D	"Mondelez Global, LLC"	PB	453	ml_or_g	2.87	0.0063
ND00933	Grains	Snacks	Null	Nabisco Ritz Crackers	6.25	28.13	62.50	5 crackers	7/9/2014	30NOV14AG1272247	"Kraft Foods Group, Inc."	PB	388	ml_or_g	3.76	0.0097
ND00926	Grains	Snacks	Null	Pepperidge Farm Goldfish - Baked Snack Crackers Cheddar	10.00	16.67	69.17	55 pieces	7/9/2014	PP7N15040301	"Pepperidge Farm, Inc."	PB	187	ml_or_g	2.49	0.0133
ND00932	Grains	Snacks	Null	Pepperidge Farm Goldfish - Baked Soup Crackers Original	10.00	20.00	70.00	55 pieces 	7/9/2014	W05N1244	"Pepperidge Farm, Inc."	PB 	187	ml_or_g	2.49	0.0133
ND00928	Grains	Snacks	Null	Pepperidge Farm Goldfish - Cheddar made with Whole Grain	10.00	16.67	69.17	55 pieces	7/9/2014	W05N1194	"Pepperidge Farm, Inc."	PB	187	ml_or_g	2.49	0.0133
ND00927	Grains	Snacks	Null	Pepperidge Farm Goldfish - Flavor Blasted Xtra Cheddar	13.33	16.67	65.83	51 pieces 	7/9/2014	RU10A1354	"Pepperidge Farm, Inc."	PB	187	ml_or_g	2.49	0.0133
ND00938	Grains	Snacks	Null	Publix Crunchy Cheese Curls	3.57	35.71	58.93	21 pieces	7/9/2014	7:20 B 10	Publix Super Markets Inc	PB	283	ml_or_g	3.19	0.0113
ND00939	Grains	Snacks	Null	Publix Jumbo Cheese Puffs	7.14	46.43	53.57	21 pieces	7/9/2014	8:44 C8	Publix Super Markets Inc	PB	283	ml_or_g	3.19	0.0113
ND00921	Grains	Snacks	Null	Publix Original Saltines - Somer-salt	7.14	10.71	75.89	5 crackers	7/9/2014	CVBC 18:44	Publix Super Markets Inc	PB	453	ml_or_g	1.95	0.0043
ND00929	Grains	Snacks	Null	Publix Rice Snacks - Cheddar	6.67	16.67	73.33	9 minicakes	7/9/2014	Jan1615C2A	Publix Super Markets Inc	PB	172	ml_or_g	2.69	0.0156
ND00923	Grains	Snacks	Null	Publix Rice Snacks - Ranch	6.25	15.63	75.00	9 minicakes	7/9/2014	FEB2715C1A	Publix Super Markets Inc	PB	172	ml_or_g	2.69	0.0156
ND00936	Grains	Snacks	Null	Wise Cheez Doodles Puffed	7.14	28.57	62.50	23 pieces	7/9/2014	SEP1514 F CB	"Wise Foods, Inc. "	PB	240	ml_or_g	3.49	0.0145
ND00918	Grains	Snacks	Null	Zesta Original Saltine Crackers	6.67	10.00	73.33	5 crackers 	7/9/2014	SEP1714 TC1	Kellogg Sales Co.	PB	435	ml_or_g	3.19	0.0073
ND00940	Grains	Tortillas	Null	La Banderita Low Carbohydrate Soft Taco	11.11	4.44	24.44	1 tortilla	7/9/2014	1-F2-B04271234	"Ole Mexican Foods, Inc"	PB	360	ml_or_g	3.49	0.0097
ND00941	Grains	Tortillas	Null	Mission Carb Balance Flour Tortillas	11.90	7.14	45.24	1 tortilla	10/23/2014	NCNOV061421:09	Gruma Corporation	PB	340	ml_or_g	4.59	0.0135
ND00942	Grains	Tortillas	Null	Old El Paso Crunchy Taco Shells (12 pack)	6.25	21.88	61.72	3 shells	7/9/2014	HN AH 18:01	"General Mills Cereals, LLC"	PB	130	ml_or_g	2.09	0.0161
ND00944	Meats	Bacon_and_Sausage	Fresh_Sausage	Chorizo de Cerdo (Pork Sausage)	14.00	30.00	2.50	1/2 chorizo	10/22/2014	N/A	N/A	N/A		ml_or_g		
ND00945	Meats	Bacon_and_Sausage	Fresh_Sausage	Frideza Chorizo Fresco (Fresh Sausage)	7.60	46.00	1.00	1/2 chorizo	10/22/2014	240912	N/A	N/A		ml_or_g		
ND00946	Meats	Bacon_and_Sausage	Fresh_Sausage	Frideza Chorizo Freso de Cerdo (Fresh Pork Sausage)	14.20	58.00	25.60	1/2 chorizo	10/22/2014	N/A	N/A	N/A		ml_or_g		
ND00943	Meats	Bacon_and_Sausage	Fresh_Sausage	Publix Fresh Sausage Links-Mild Italian	19.77	20.93	1.16	1 cooked link	3/9/2015	5103210:21:27	Publix Super Markets Inc	PB	566	ml_or_g	5.99	0.0106
ND00955	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	Eckrich Beef Smoked Sausage	10.71	28.57	7.14	2 oz (56 g)	5/11/2014	DA 12:071	"Armour-Erkrich Meats, LLC"	PB	369	ml_or_g	3.49	0.0095
ND00954	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	"Ekcrich Smoked Sausage (made with pork, turkey, beef)"	10.71	26.79	9.38	2 oz (56 g)	5/11/2014	D8 03:061	"Armour-Erkrich Meats, LLC"	PB	397	ml_or_g	3.29	0.0083
ND00948	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	Hillshire Farm Beef Polska Kielbasa	12.50	26.79	5.36	2 oz (56 g)	5/11/2014	D1 A555 EST. 32209	Hillshire Brands Co.	PB	368	ml_or_g	3.50	0.0095
ND00950	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	Hillshire Farm Beef Smoked Sausage	12.50	26.79	5.36	2 oz (56 g)	5/11/2014	EST. 2435 04C 06:00:09	Hillshire Brands Co.	PB	368	ml_or_g	3.50	0.0095
ND00949	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	"Hillshire Farm Polska Kielbasa (with pork, turkey, beef)"	10.71	26.79	5.36	2 oz (56 g)	5/11/2014	EST. 2435 03C 05:16:37	Hillshire Brands Co.	PB	396	ml_or_g	3.00	0.0076
ND00951	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	"Hillshire Farm Smoked Sausage (made with pork, turkey, beef)"	10.71	26.79	5.36	2 oz (56 g)	5/11/2014	EST. 2435 04B 10:09:53	Hillshire Brands Co.	PB	396	ml_or_g	3.00	0.0076
ND00947	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	Hillshire Farm Turkey Polska Kielbasa	16.07	8.93	5.36	2 oz (56 g)	5/11/2014	P-2435 01C 10:58:12	Hillshire Brands Co.	PB	368	ml_or_g	3.00	0.0082
ND00952	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	Johnsonville Beef Brats	12.28	28.07	5.26	57g (1 link)	5/11/2014	2Q 11:59 2	"Johnsonville Sausage, LLC Dist."	PB	240	ml_or_g	3.50	0.0146
ND00957	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	Johnsonville Beer Brats 	13.64	30.30	5.30	66g (1 link)	5/11/2014	2 04:01 4	"Johnsonville Sausage, LLC Dist."	PB	397	ml_or_g	3.50	0.0088
ND00953	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	Johnsonville Italian Sausage Mild	17.07	25.61	4.57	82 g (1 grilled link)	5/11/2014	6E3BYD	"Johnsonville Sausage, LLC Dist."	PB	538	ml_or_g	5.99	0.0111
ND00956	Meats	Bacon_and_Sausage	Fresh_Sausage_Link	Winn-Dixie Bratwurst 	19.40	26.87	2.99	1 grilled link	8/23/2014	32014 315371	"Winn Dixie Stores, Inc"	WD	454	ml_or_g	4.99	0.0110
ND00961	Meats	Bacon_and_Sausage	Pork_Bacon	Banquet Fully Cooked Brown 'N Serve Turkey (frozen) (10 links)	14.81	12.96	3.70	3 links	5/12/2014	5289406300 6A07 4062	"ConAgra Foods, Inc."	PB	181	ml_or_g	1.99	0.0110
ND00964	Meats	Bacon_and_Sausage	Pork_Bacon	Betty Crocker Baco-Os Bacon Flavor Bits	42.86	14.29	32.14	1.5 tbsp	7/27/2013	CF10285	"General Mills Cereals, LLC"	PB	92	ml_or_g	1.49	0.0162
ND00984	Meats	Bacon_and_Sausage	Pork_Bacon	Boar's Head Brand Naturally Smoked Sliced Bacon (product of Canada)	28.57	42.86	0.00	3 Slices	5/12/2014	J 333 08:36:14	Brunckhorst Co.	PB	85	ml_or_g	6.09	0.0716
ND00985	Meats	Bacon_and_Sausage	Pork_Bacon	Carolina Pride Original Bacon	25.00	41.67	6.25	2 slices fried	5/12/2014	09011412	"Carolina Pride Foods, Inc"	PB	340	ml_or_g	4.59	0.0135
ND00975	Meats	Bacon_and_Sausage	Pork_Bacon	Coleman Natural Uncured Hickory Smoked Bacon	20.00	40.00	6.67	2 pan fried slices	11/16/2013	EST7202BD3	"Coleman Natural Foods, L.L.C."	PB	341	ml_or_g	6.39	0.0188
ND00979	Meats	Bacon_and_Sausage	Pork_Bacon	Great Value Lower Sodium Bacon	29.41	41.18	0.00	2 fried slices	12/16/2014	221A 12 6B2	Wal-Mart Stores Inc	SW	454	ml_or_g	4.68	0.0103
ND00980	Meats	Bacon_and_Sausage	Pork_Bacon	Great Value Naturally Hardwood Smoked Bacon	29.41	35.29	8.82	2 fried slices	12/16/2014	10 4A2 07:47	Wal-Mart Stores Inc	SW	454	ml_or_g	4.68	0.0103
ND00963	Meats	Bacon_and_Sausage	Pork_Bacon	Gwaltney Beef Bacon 	40.00	30.00	0.00	2 fried slices	5/12/2014	4057 11:00	Gwaltney	PB	340	ml_or_g	4.79	0.0141
ND00972	Meats	Bacon_and_Sausage	Pork_Bacon	Gwaltney Center Cut Bacon 30% Less Fat (No Sugar Added)	38.46	30.77	7.69	2 fried slices	5/12/2014	Aug 01 2014	Gwaltney	PB	340	ml_or_g	4.00	0.0118
ND00986	Meats	Bacon_and_Sausage	Pork_Bacon	Gwaltney Hardwood Smoked Premium Sliced Bacon	42.86	35.71	1.79	2 fried slices	5/12/2014	4088 20:22	Gwaltney	PB	340	ml_or_g	4.00	0.0118
ND00962	Meats	Bacon_and_Sausage	Pork_Bacon	Hickory Sweet Center Cut Bacon	33.33	26.67	0.00	2 pan fried slices	12/16/2014	13331	"BI-LO, LLC"	WD	340	ml_or_g	5.99	0.0176
ND00997	Meats	Bacon_and_Sausage	Pork_Bacon	Hickory Sweet Naturally Hardwood Smoked Bacon	30.77	53.85	1.92	1 fried slice	12/16/2014	221A 2A5	"Southeastern Grocers, LLC"	WD	1361	ml_or_g	15.99	0.0117
ND00976	Meats	Bacon_and_Sausage	Pork_Bacon	Hormel Black Label Bacon Center Cut	33.33	33.33	8.33	2 pan fried slices	5/12/2014	N3	Hormel Foods Corporation 	PB	340	ml_or_g	7.99	0.0235
ND00987	Meats	Bacon_and_Sausage	Pork_Bacon	Hormel Black Label Bacon Maple	33.33	38.89	4.17	2 pan fried slices	5/12/2014	D4	Hormel Foods Corporation 	PB	454	ml_or_g	7.99	0.0176
ND00971	Meats	Bacon_and_Sausage	Pork_Bacon	Hormel Black Label Bacon Thick Cut	33.33	37.50	0.00	2 pan fried slices	5/12/2014	D5	Hormel Foods Corporation 	PB	454	ml_or_g	7.99	0.0176
ND00959	Meats	Bacon_and_Sausage	Pork_Bacon	Hormel Black Label Fully Cooked Canadian Bacon	19.64	4.46	1.79	2 slices	5/12/2014	2 May 27 2014	Hormel Foods Corporation 	PB	470	ml_or_g	4.39	0.0093
ND00996	Meats	Bacon_and_Sausage	Pork_Bacon	Hormel Microwave Ready Bacon Original	33.33	46.67	0.00	2 slices cooked	5/12/2014	Jun 22 2014A	Hormel Foods Corporation 	PB	340	ml_or_g	8.39	0.0247
ND00960	Meats	Bacon_and_Sausage	Pork_Bacon	Hormel Natural Choice Canadian Bacon	19.64	3.57	3.57	2 slices	5/12/2014	1 Jul 30 2014	Hormel Foods Corporation 	PB	170	ml_or_g	4.59	0.0270
ND00988	Meats	Bacon_and_Sausage	Pork_Bacon	Hormel Original Black Label Bacon	33.33	38.89	4.17	2 pan fried slices	5/12/2014		Hormel Foods Corporation 	PB	454	ml_or_g	7.99	0.0176
ND00995	Meats	Bacon_and_Sausage	Pork_Bacon	Jimmy Dean Fully Cooked Hickory Smoked Bacon Slices (15 slice pack)	23.53	47.06	2.94	4 slices	5/12/2014	F23	The Hillshire Brands Co. 	PB	62	ml_or_g	4.50	0.0726
ND00958	Meats	Bacon_and_Sausage	Pork_Bacon	Jones Naturally Hickory Smoked Canadian Bacon - 97% Fat Free	21.57	2.94	1.96	3 slices	5/12/2014	A2	Jones Dairy Farm	PB	170	ml_or_g	3.79	0.0223
ND00977	Meats	Bacon_and_Sausage	Pork_Bacon	Lyke's Hardwood Smoked Bacon	33.33	40.00	0.00	3 fried slices	10/29/2013	3290 17:43 EST790 1	Lykes	SW	340	ml_or_g	3.98	0.0117
ND00965	Meats	Bacon_and_Sausage	Pork_Bacon	McCormick Bac'n Pieces Bacon Flavored Bits	42.86	14.29	32.14	1 tbsp	5/12/2014		"McCormick & Co, Inc."	PB	124	ml_or_g	2.09	0.0169
ND00968	Meats	Bacon_and_Sausage	Pork_Bacon	Oscar Mayer America's Favorite Fully Cooked Bacon	38.89	33.33	0.00	3 slices	5/12/2014	B2 10.17	"Kraft Foods Group, Inc."	PB	71	ml_or_g	5.19	0.0731
ND00966	Meats	Bacon_and_Sausage	Pork_Bacon	Oscar Mayer America's Favorite Fully Cooked Bacon-Thickcut	35.71	32.14	0.00	2 slices	5/12/2014	B2 21:16	"Kraft Foods Group, Inc."	PB	71	ml_or_g	5.19	0.0731
ND00989	Meats	Bacon_and_Sausage	Pork_Bacon	Oscar Mayer America's Favorite Naturally Hardwood Smoked Bacon	28.57	42.86	0.00	2 skillet cooked slices	5/12/2014	2B	"Kraft Foods Group, Inc."	PB	454	ml_or_g	5.49	0.0121
ND00990	Meats	Bacon_and_Sausage	Pork_Bacon	Oscar Mayer Hearty Naturally Hardwood Smoked Thick Cut Bacon	33.33	41.67	0.00	1 skillet cooked slice	7/20/2014	EST-537G	"Kraft Foods Group, Inc."	PB	454	ml_or_g	7.79	0.0172
ND00991	Meats	Bacon_and_Sausage	Pork_Bacon	Oscar Mayer Lower Sodium Bacon	28.57	42.86	0.00	2 skillet cooked slices	5/12/2014	2C	"Kraft Foods Group, Inc."	PB	454	ml_or_g	5.49	0.0121
ND00992	Meats	Bacon_and_Sausage	Pork_Bacon	Oscar Mayer Maple Bacon	33.33	38.89	4.17	2 skillet cooked slices	5/12/2014	3E	"Kraft Foods Group, Inc."	PB	454	ml_or_g	5.49	0.0121
ND00967	Meats	Bacon_and_Sausage	Pork_Bacon	Piamontesa Panceta Salada (Bacon)	12.00	42.00	3.50	3 strips	10/22/2014	LOTE 1262314	N/A	N/A		ml_or_g		
ND00993	Meats	Bacon_and_Sausage	Pork_Bacon	Publix Fully Cooked Bacon (15 slices) Hickory Smoked	25.00	37.50	15.63	3 slices	5/12/2014	07/02/2014	Publix Super Markets Inc	PB	60	ml_or_g	3.89	0.0648
ND00978	Meats	Bacon_and_Sausage	Pork_Bacon	Publix Fully Cooked Bacon (20 slices) Hickory Smoked	26.67	40.00	6.67	3 slices	5/12/2014	2014/08/30	Publix Super Markets Inc	PB	103	ml_or_g	5.89	0.0572
ND00981	Meats	Bacon_and_Sausage	Pork_Bacon	Publix Naturally Hickory Smoked Center Cut Bacon-Sugar Cured	29.41	35.29	8.82	3 fried slices	5/12/2014	4080 18:24	Publix Super Markets Inc	PB	340	ml_or_g	6.99	0.0206
ND00973	Meats	Bacon_and_Sausage	Pork_Bacon	Publix Naturally Hickory Smoked Lower Sodium Bacon-No Sugar Added	30.77	38.46	0.00	2 fried slices	5/12/2014	4053 20:46	Publix Super Markets Inc	PB	454	ml_or_g	6.99	0.0154
ND00974	Meats	Bacon_and_Sausage	Pork_Bacon	Publix Naturally Hickory Smoked Original Bacon-Sugar Cured	30.77	34.62	6.73	2 fried slices	5/12/2014	4087 15:56	Publix Super Markets Inc	PB	454	ml_or_g	6.99	0.0154
ND00969	Meats	Bacon_and_Sausage	Pork_Bacon	Publix Naturally Hickory Smoked Thick Sliced Bacon- Low Sodium	36.36	36.36	0.00	1 fried slice	12/16/2014	10 !Q A 2 17:26	Publix Super Markets Inc	PB	454	ml_or_g	5.99	0.0132
ND00970	Meats	Bacon_and_Sausage	Pork_Bacon	Publix Naturally Hickory Smoked Thick Sliced Bacon- Low Sodium	36.36	36.36	0.00	1 fried slice	8/25/2013	3193 19:17 EST79C	Publix Super Markets Inc	PB	454	ml_or_g	6.39	0.0141
ND00982	Meats	Bacon_and_Sausage	Pork_Bacon	Publix Naturally Hickory Smoked Thick Sliced Bacon-Sugar Cured	29.41	35.29	8.82	1 fried slice 	5/12/2014	4077	Publix Super Markets Inc	PB	680	ml_or_g	9.59	0.0141
ND00983	Meats	Bacon_and_Sausage	Pork_Bacon	Smithfield Naturally Hickory Smoked Bacon Hometown Original	29.41	41.18	0.00	2 fried slices	5/12/2014	4088 11:24	Smithfield	PB	454	ml_or_g	7.49	0.0165
ND00994	Meats	Bacon_and_Sausage	Pork_Bacon	Smithfield Naturally Hickory Smoked Bacon Thick Cut	25.00	41.67	6.25	1 fried slice	6/1/2014	4314132 13:35	Smithfield	PB	454	ml_or_g	4.99	0.0110
ND01001	Meats	Bacon_and_Sausage	Prepared_Sausage	Butterball Everyday Fully Cooked Turkey Breakfast Sausage Patties (frozen)	18.31	8.45	2.82	2 patties	10/20/2014	EST.P-69304199	"Butterball, LLC"	PB	283	ml_or_g	3.49	0.0123
ND01022	Meats	Bacon_and_Sausage	Prepared_Sausage	Great Value Fully Cooked Maple - Pork Sausage Patties	14.00	32.00	10.00	1 patty	6/2/2014	78742 02096	Wal-Mart Stores Inc	SW	706	ml_or_g	5.47	0.0077
ND01028	Meats	Bacon_and_Sausage	Prepared_Sausage	Great Value Fully Cooked Original- Pork Sausage Patties	12.00	38.00	2.50	1 patty 	6/2/2014	78742 02095	Wal-Mart Stores Inc	SW	706	ml_or_g	5.47	0.0077
ND01005	Meats	Bacon_and_Sausage	Prepared_Sausage	"Jimmy Dean  Fresh Pork Sausage Links- Maple, Raw (12 links)"	15.09	24.53	3.77	3 cooked links	6/1/2014	777900 19235	The Hillshire Brands Co. 	PB	283	ml_or_g	3.49	0.0123
ND01021	Meats	Bacon_and_Sausage	Prepared_Sausage	"Jimmy Dean  Fresh Pork Sausage Patties- Maple, Fully Cooked (8 patties)"	11.76	32.35	7.35	2 patties	6/1/2014	77900 19479	The Hillshire Brands Co. 	PB	272	ml_or_g	4.99	0.0183
ND01023	Meats	Bacon_and_Sausage	Prepared_Sausage	"Jimmy Dean  Pork Sausage Links- Original, Fully Cooked (12 links)"	13.24	35.29	2.94	3 links	6/1/2014	77900 19206	The Hillshire Brands Co. 	PB	272	ml_or_g	4.99	0.0183
ND01024	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean 12 Fully Cooked Sausage Links Original	13.24	35.29	2.94	3 links	9/14/2014	A015232410 07	Hillshire Brands Co.	PB	272	ml_or_g	4.99	0.0183
ND01010	Meats	Bacon_and_Sausage	Prepared_Sausage	"Jimmy Dean Fresh Pork Sausage Links- Original, Raw (12 links)"	15.09	28.30	3.77	3 cooked links	6/1/2014	77900 19242	The Hillshire Brands Co. 	PB	283	ml_or_g	3.49	0.0123
ND01011	Meats	Bacon_and_Sausage	Prepared_Sausage	"Jimmy Dean Fresh Pork Sausage Patties- Original, Raw (8 patties)"	15.09	28.30	1.42	2 cooked patties	6/2/2014	77900 19241	The Hillshire Brands Co. 	SW	283	ml_or_g	3.48	0.0123
ND00998	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean Fully Cooked Turkey Sausage Crumbles (60% less fat)	19.30	7.02	1.75	1/2 cup (57 g)	5/11/2014	21:14 V14 105 EST. P-20758	Hillshire Brands Co.	PB	272	ml_or_g	4.99	0.0183
ND01000	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean Fully Cooked Turkey Sausage Links (12 links)	17.65	10.29	1.47	3 links (68 g)	5/11/2014	12:32 P-12625	Hillshire Brands Co.	PB	272	ml_or_g	4.99	0.0183
ND00999	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean Fully Cooked Turkey Sausage Patties (8 patties) (70% less fat)	16.18	10.29	1.47	2 patties (68 g)	5/11/2014	18:24 P-12625	Hillshire Brands Co.	PB	272	ml_or_g	4.99	0.0183
ND01003	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean Maple Turkey Sausage Patties Fully Cooked (8 patties) (70% less fat)	16.18	8.82	4.41	2 patties	9/14/2014	A01520641B 08	Hillshire Brands Co.	PB	272	ml_or_g	4.99	0.0183
ND01027	Meats	Bacon_and_Sausage	Prepared_Sausage	"Jimmy Dean Pork Sausage Patties- Original, Fully Cooked (8 patties)"	16.18	35.29	3.68	2 patties	6/2/2014	77900 19209	The Hillshire Brands Co. 	SW	272	ml_or_g	3.98	0.0146
ND01018	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean Premium Pork Sausage Hot	16.07	30.36	4.91	2oz cooked portion	6/1/2014	77900 11563	The Hillshire Brands Co. 	PB	453	ml_or_g	4.99	0.0110
ND01006	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean Premium Pork Sausage Italian	14.29	26.79	1.79	2oz cooked portion	6/1/2014	77900 21050	The Hillshire Brands Co. 	PB	453	ml_or_g	4.99	0.0110
ND01012	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean Premium Pork Sausage Maple	17.86	26.79	2.23	2oz cooked portion	6/1/2014	77900 30100	The Hillshire Brands Co. 	PB	453	ml_or_g	4.99	0.0110
ND01013	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean Premium Pork Sausage Regular 	17.86	26.79	2.23	2oz cooked portion	6/1/2014	77900 11553	The Hillshire Brands Co. 	PB	453	ml_or_g	4.99	0.0110
ND01014	Meats	Bacon_and_Sausage	Prepared_Sausage	Jimmy Dean Premium Pork Sausage Sage	17.86	26.79	2.23	2oz cooked portion	6/1/2014	77900 11633	The Hillshire Brands Co. 	PB	453	ml_or_g	4.99	0.0110
ND01017	Meats	Bacon_and_Sausage	Prepared_Sausage	"Johnsonville Brown Sugar and Honey Breakfast Sausage, Raw (links)"	16.36	25.45	8.18	3 skillet-cooked links	6/1/2014	77782 01357	"Johnsonville Sausage, LLC Dist."	PB	340	ml_or_g	3.79	0.0111
ND01009	Meats	Bacon_and_Sausage	Prepared_Sausage	Johnsonville Original Recipe Breakfast Sausage (patties) (8 patties)	15.63	28.13	3.13	1 skillet cooked patty	6/1/2014	77782 00393	"Johnsonville Sausage, LLC Dist."	PB	340	ml_or_g	3.79	0.0111
ND01007	Meats	Bacon_and_Sausage	Prepared_Sausage	"Johnsonville Original Recipe Breakfast Sausage Links, Raw (links) "	18.18	25.45	3.64	3 skillet-cooked links	6/1/2014	77782 00276	"Johnsonville Sausage, LLC Dist."	PB	340	ml_or_g	3.79	0.0111
ND01008	Meats	Bacon_and_Sausage	Prepared_Sausage	Johnsonville Vermont Maple Syrup Sausage (links)	18.18	25.45	3.64	3 skillet-cooked links	6/2/2014	77782 00221	"Johnsonville Sausage, LLC Dist."	SW	340	ml_or_g	3.48	0.0102
